TANGGAL,TN,TX,TAVG,RR,SS,RH_AVG,BULAN,Hasil_KNN,Label_KNN,TN_norm,TX_norm,TAVG_norm,RR_norm,SS_norm,RH_AVG_norm,BULAN_norm,TN_norm_kemarin,TX_norm_kemarin,TAVG_norm_kemarin,SS_norm_kemarin,RH_AVG_norm_kemarin,Algoritma_Terpilih,Prediksi_Final_Cuaca,Label_Prediksi,Cluster_Iklim
2024-05-30,24.2,33.4,27.8,8.5,8.1,82.0,5.0,0,Tidak Hujan,0.8412698412698411,0.7549019607843138,0.8326359832635982,0.0579809004092769,0.8181818181818181,0.4285714285714285,0.3636363636363636,0.8571428571428572,0.7549019607843138,0.9497907949790794,0.6060606060606061,0.4603174603174603,Naive Bayes,0,Tidak Hujan,0
2024-05-31,24.4,33.8,27.7,11.6,8.4,84.0,5.0,0,Tidak Hujan,0.8730158730158728,0.7941176470588235,0.8158995815899579,0.0791268758526603,0.8484848484848485,0.492063492063492,0.3636363636363636,0.8412698412698411,0.7549019607843138,0.8326359832635982,0.8181818181818181,0.4285714285714285,Naive Bayes,0,Tidak Hujan,0
2024-06-01,24.3,31.2,26.4,0.2,8.5,88.0,6.0,0,Tidak Hujan,0.8571428571428572,0.53921568627451,0.5983263598326355,0.0013642564802182,0.8585858585858586,0.6190476190476191,0.4545454545454545,0.8730158730158728,0.7941176470588235,0.8158995815899579,0.8484848484848485,0.492063492063492,Naive Bayes,0,Tidak Hujan,0
2024-06-02,24.0,32.0,27.4,23.3,1.2,90.0,6.0,1,Hujan,0.8095238095238094,0.6176470588235297,0.7656903765690373,0.1589358799454297,0.1212121212121212,0.6825396825396826,0.4545454545454545,0.8571428571428572,0.53921568627451,0.5983263598326355,0.8585858585858586,0.6190476190476191,Naive Bayes,1,Hujan,1
2024-06-03,24.0,30.6,26.3,9.8,3.1,96.0,6.0,1,Hujan,0.8095238095238094,0.4803921568627455,0.5815899581589956,0.0668485675306957,0.3131313131313131,0.873015873015873,0.4545454545454545,0.8095238095238094,0.6176470588235297,0.7656903765690373,0.1212121212121212,0.6825396825396826,Naive Bayes,1,Hujan,1
2024-06-04,24.2,33.0,27.0,16.5,1.0,90.0,6.0,1,Hujan,0.8412698412698411,0.7156862745098042,0.6987447698744768,0.1125511596180081,0.101010101010101,0.6825396825396826,0.4545454545454545,0.8095238095238094,0.4803921568627455,0.5815899581589956,0.3131313131313131,0.873015873015873,Naive Bayes,1,Hujan,1
2024-06-05,23.4,33.2,27.7,0.8,5.4,81.0,6.0,0,Tidak Hujan,0.7142857142857139,0.7352941176470593,0.8158995815899579,0.0054570259208731,0.5454545454545455,0.3968253968253968,0.4545454545454545,0.8412698412698411,0.7156862745098042,0.6987447698744768,0.101010101010101,0.6825396825396826,Naive Bayes,1,Hujan,1
2024-06-06,22.6,33.2,28.2,0.0,9.3,82.0,6.0,0,Tidak Hujan,0.5873015873015872,0.7352941176470593,0.8995815899581587,0.0,0.9393939393939394,0.4285714285714285,0.4545454545454545,0.7142857142857139,0.7352941176470593,0.8158995815899579,0.5454545454545455,0.3968253968253968,Naive Bayes,0,Tidak Hujan,0
2024-06-07,24.1,33.3,27.5,0.0,7.4,77.0,6.0,0,Tidak Hujan,0.8253968253968256,0.7450980392156862,0.7824267782426776,0.0,0.7474747474747475,0.2698412698412698,0.4545454545454545,0.5873015873015872,0.7352941176470593,0.8995815899581587,0.9393939393939394,0.4285714285714285,Naive Bayes,0,Tidak Hujan,0
2024-06-08,22.9,34.5,27.7,0.05,9.3,79.0,6.0,0,Tidak Hujan,0.6349206349206344,0.8627450980392158,0.8158995815899579,0.0003410641200545,0.9393939393939394,0.3333333333333333,0.4545454545454545,0.8253968253968256,0.7450980392156862,0.7824267782426776,0.7474747474747475,0.2698412698412698,Naive Bayes,0,Tidak Hujan,0
2024-06-09,24.0,33.2,26.8,0.1,8.8,89.0,6.0,0,Tidak Hujan,0.8095238095238094,0.7352941176470593,0.6652719665271966,0.0006821282401091,0.888888888888889,0.6507936507936508,0.4545454545454545,0.6349206349206344,0.8627450980392158,0.8158995815899579,0.9393939393939394,0.3333333333333333,Naive Bayes,0,Tidak Hujan,0
2024-06-10,23.0,33.5,27.8,1.0,8.6,86.0,6.0,0,Tidak Hujan,0.6507936507936506,0.7647058823529413,0.8326359832635982,0.0068212824010914,0.8686868686868686,0.5555555555555556,0.4545454545454545,0.8095238095238094,0.7352941176470593,0.6652719665271966,0.888888888888889,0.6507936507936508,Naive Bayes,0,Tidak Hujan,0
2024-06-11,24.4,32.0,26.3,18.8,9.5,91.0,6.0,0,Tidak Hujan,0.8730158730158728,0.6176470588235297,0.5815899581589956,0.1282401091405184,0.9595959595959596,0.7142857142857143,0.4545454545454545,0.6507936507936506,0.7647058823529413,0.8326359832635982,0.8686868686868686,0.5555555555555556,Naive Bayes,0,Tidak Hujan,0
2024-06-12,23.6,31.5,25.9,11.2,4.3,88.0,6.0,1,Hujan,0.7460317460317462,0.5686274509803925,0.5146443514644347,0.0763983628922237,0.4343434343434343,0.6190476190476191,0.4545454545454545,0.8730158730158728,0.6176470588235297,0.5815899581589956,0.9595959595959596,0.7142857142857143,Naive Bayes,1,Hujan,0
2024-06-13,22.8,32.4,27.4,32.5,5.5,86.0,6.0,1,Hujan,0.6190476190476188,0.6568627450980393,0.7656903765690373,0.2216916780354706,0.5555555555555556,0.5555555555555556,0.4545454545454545,0.7460317460317462,0.5686274509803925,0.5146443514644347,0.4343434343434343,0.6190476190476191,Naive Bayes,1,Hujan,1
2024-06-14,24.0,33.0,27.0,0.6,6.3,87.0,6.0,1,Hujan,0.8095238095238094,0.7156862745098042,0.6987447698744768,0.0040927694406548,0.6363636363636364,0.5873015873015873,0.4545454545454545,0.6190476190476188,0.6568627450980393,0.7656903765690373,0.5555555555555556,0.5555555555555556,Naive Bayes,0,Tidak Hujan,0
2024-06-15,23.6,33.4,27.5,35.0,7.2,86.0,6.0,0,Tidak Hujan,0.7460317460317462,0.7549019607843138,0.7824267782426776,0.2387448840381991,0.7272727272727273,0.5555555555555556,0.4545454545454545,0.8095238095238094,0.7156862745098042,0.6987447698744768,0.6363636363636364,0.5873015873015873,Naive Bayes,0,Tidak Hujan,0
2024-06-16,24.0,31.5,26.7,0.5,6.6,91.0,6.0,0,Tidak Hujan,0.8095238095238094,0.5686274509803925,0.6485355648535561,0.0034106412005457,0.6666666666666666,0.7142857142857143,0.4545454545454545,0.7460317460317462,0.7549019607843138,0.7824267782426776,0.7272727272727273,0.5555555555555556,Naive Bayes,1,Hujan,0
2024-06-17,23.6,32.8,27.6,24.0,2.6,84.0,6.0,1,Hujan,0.7460317460317462,0.696078431372549,0.799163179916318,0.1637107776261937,0.2626262626262626,0.492063492063492,0.4545454545454545,0.8095238095238094,0.5686274509803925,0.6485355648535561,0.6666666666666666,0.7142857142857143,Naive Bayes,1,Hujan,1
2024-06-18,23.7,31.8,26.4,12.0,7.6,89.0,6.0,0,Tidak Hujan,0.7619047619047616,0.5980392156862748,0.5983263598326355,0.0818553888130968,0.7676767676767676,0.6507936507936508,0.4545454545454545,0.7460317460317462,0.696078431372549,0.799163179916318,0.2626262626262626,0.492063492063492,Naive Bayes,1,Hujan,1
2024-06-19,22.5,33.2,27.6,0.0,2.8,84.0,6.0,1,Hujan,0.5714285714285711,0.7352941176470593,0.799163179916318,0.0,0.2828282828282828,0.492063492063492,0.4545454545454545,0.7619047619047616,0.5980392156862748,0.5983263598326355,0.7676767676767676,0.6507936507936508,Naive Bayes,1,Hujan,0
2024-06-20,23.0,33.0,27.5,0.1999999999999999,8.6,79.0,6.0,0,Tidak Hujan,0.6507936507936506,0.7156862745098042,0.7824267782426776,0.0013642564802182,0.8686868686868686,0.3333333333333333,0.4545454545454545,0.5714285714285711,0.7352941176470593,0.799163179916318,0.2828282828282828,0.492063492063492,Naive Bayes,0,Tidak Hujan,0
2024-06-21,22.3,33.3,27.1,0.3999999999999999,9.9,78.0,6.0,0,Tidak Hujan,0.5396825396825394,0.7450980392156862,0.7154811715481172,0.0027285129604365,1.0,0.3015873015873015,0.4545454545454545,0.6507936507936506,0.7156862745098042,0.7824267782426776,0.8686868686868686,0.3333333333333333,Naive Bayes,0,Tidak Hujan,0
2024-06-22,23.2,32.5,27.1,0.6,9.0,78.0,6.0,0,Tidak Hujan,0.6825396825396822,0.6666666666666669,0.7154811715481172,0.0040927694406548,0.9090909090909092,0.3015873015873015,0.4545454545454545,0.5396825396825394,0.7450980392156862,0.7154811715481172,1.0,0.3015873015873015,Naive Bayes,0,Tidak Hujan,0
2024-06-23,21.8,33.2,27.4,0.0,7.5,73.0,6.0,0,Tidak Hujan,0.46031746031746,0.7352941176470593,0.7656903765690373,0.0,0.7575757575757576,0.1428571428571428,0.4545454545454545,0.6825396825396822,0.6666666666666669,0.7154811715481172,0.9090909090909092,0.3015873015873015,Naive Bayes,0,Tidak Hujan,0
